lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.530000000000000027e+00,4.710618825555668021e-01,4.716984169060203236e-01,6.365343504535214691e-04,9.933230483783643816e-01,9.936126277745410684e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.530999999999999917e+00,4.711390734185021967e-01,4.720760449364526101e-01,9.369715179504134461e-04,9.933585035546226294e-01,9.937814175595071076e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.532000000000000028e+00,4.712187285319218155e-01,4.724599212232350465e-01,1.241192691313230956e-03,9.933949926389736840e-01,9.939507049826878937e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.532999999999999918e+00,4.713006702020376970e-01,4.728498740268622380e-01,1.549203824824540998e-03,9.934324253249227077e-01,9.941203016697488515e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.534000000000000030e+00,4.713849788374185890e-01,4.732458997863946970e-01,1.860920948976108047e-03,9.934708293582134031e-01,9.942900931654372609e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.534999999999999920e+00,4.714714603417843874e-01,4.736476746060281351e-01,2.176214264243747643e-03,9.935101073122485360e-01,9.944598289481755282e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.536000000000000032e+00,4.715600009097474232e-01,4.740551444576955320e-01,2.495143547948108775e-03,9.935501988760859771e-01,9.946293763973532709e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.536999999999999700e+00,4.716506413716211599e-01,4.744682030200944589e-01,2.817561648473299041e-03,9.935911138546106303e-01,9.947985813940827260e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.538000000000000034e+00,4.717431985341695166e-01,4.748868001521578952e-01,3.143601617988378560e-03,9.936327609746041789e-01,9.949673134613947756e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.538999999999999924e+00,4.718375816260493849e-01,4.753105173113756909e-01,3.472935685326306032e-03,9.936750912230001287e-01,9.951352970752006533e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.540000000000000036e+00,4.719336786555171082e-01,4.757394683060179874e-01,3.805789650500879251e-03,9.937180464908187405e-01,9.953024721750602932e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.540999999999999925e+00,4.720314100035850613e-01,4.761735657337681782e-01,4.142155730183116891e-03,9.937615835948603316e-01,9.954686979033846583e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.542000000000000259e+00,4.721304264303157749e-01,4.766120187550100251e-01,4.481592324694250173e-03,9.938055402253362924e-01,9.956335723691757122e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.542999999999999927e+00,4.722312336276991429e-01,4.770555269245700947e-01,4.824293296870951764e-03,9.938501336688855270e-01,9.957972593541574158e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.544000000000000039e+00,4.723332490569915887e-01,4.775035278060862365e-01,5.170278749094647797e-03,9.938950991018418168e-01,9.959594494599023351e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.544999999999999929e+00,4.724362449465243086e-01,4.779558037978993701e-01,5.519558851375061526e-03,9.939403308501141288e-01,9.961199692611937273e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.546000000000000041e+00,4.725404852482978924e-01,4.784123221878436860e-01,5.871836939545793665e-03,9.939859394037795504e-01,9.962787142244169392e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.546999999999999931e+00,4.726455979982550626e-01,4.788729684745345883e-01,6.227370476279525668e-03,9.940317567986396430e-01,9.964355522971362067e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.548000000000000043e+00,4.727515632072264995e-01,4.793374544155598049e-01,6.585891208333305435e-03,9.940777700242724446e-01,9.965902966455432166e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.548999999999999932e+00,4.728583759643167350e-01,4.798058160127088856e-01,6.947440048392150569e-03,9.941239726770770835e-01,9.967428725569987824e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.550000000000000044e+00,4.729656240393173006e-01,4.802776243240504117e-01,7.312000284733111144e-03,9.941701831922989951e-01,9.968930572378055244e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.550999999999999934e+00,4.730734420491514713e-01,4.807530119319188833e-01,7.679569882767411926e-03,9.942164570043778848e-01,9.970408124856754428e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.552000000000000046e+00,4.731815521023477467e-01,4.812315523750284596e-01,8.050000272680712943e-03,9.942626726311801777e-01,9.971859280694140848e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.552999999999999936e+00,4.732900020335434332e-01,4.817133887015899174e-01,8.423386668046484171e-03,9.943088488840337025e-01,9.973283723485460994e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.554000000000000048e+00,4.733985315272629668e-01,4.821981672439293876e-01,8.799635716666420748e-03,9.943548738267521392e-01,9.974679676615587631e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.554999999999999716e+00,4.735070727773690313e-01,4.826856838027441809e-01,9.178611025375149612e-03,9.944007184446963521e-01,9.976045880764512486e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.556000000000000050e+00,4.736154907871368835e-01,4.831760567935460826e-01,9.560566006409199069e-03,9.944463259789829701e-01,9.977382002449229903e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.556999999999999940e+00,4.737237923086666802e-01,4.836689380702818841e-01,9.945145761615203917e-03,9.944916998578596790e-01,9.978686450899527660e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.558000000000000052e+00,4.738316888827016071e-01,4.841641697731232652e-01,1.033248089042165807e-02,9.945367205352673157e-01,9.979958222270554069e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.558999999999999719e+00,4.739390092644301666e-01,4.846616047630740720e-01,1.072259549864390538e-02,9.945813190307944973e-01,9.981196385956425665e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.560000000000000053e+00,4.740460517461139722e-01,4.851613236188017653e-01,1.111527187268779304e-02,9.946256214455797551e-01,9.982400595252760578e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.560999999999999943e+00,4.741524270316164191e-01,4.856628962874687261e-01,1.151046925585230696e-02,9.946694690207797951e-01,9.983569306054576042e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.562000000000000055e+00,4.742581312543237559e-01,4.861664677640638033e-01,1.190833650974004732e-02,9.947128635008645192e-01,9.984702380684635781e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.562999999999999945e+00,4.743629205160339590e-01,4.866716331793349837e-01,1.230871266330102465e-02,9.947557086926185344e-01,9.985798462380675034e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.564000000000000057e+00,4.744668787044500902e-01,4.871785007930729550e-01,1.271162208862286480e-02,9.947980431960196102e-01,9.986857374755858663e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
1.564999999999999947e+00,4.745699051280987124e-01,4.876868090010456069e-01,1.311690387294689453e-02,9.948398303133153542e-01,9.987878177578412009e-01,-2.265645626357984721e+00,-1.661726534469190053e+00,6.039190918887946680e-01
