lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.556000000000000050e+00,4.074994037489045318e-01,6.908134480979374326e-01,2.833140443490329008e-01,9.338143505991881588e-01,7.457504908163588020e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.556999999999999940e+00,4.054798218081080430e-01,6.914535609023022555e-01,2.859737390941942126e-01,9.309935205552598569e-01,7.442602831490420234e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.558000000000000052e+00,4.034697741711731345e-01,6.918393710766386207e-01,2.883695969054654862e-01,9.281339400868827694e-01,7.433609241546806912e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.558999999999999719e+00,4.014695864865944763e-01,6.920565168188188565e-01,2.905869303322243802e-01,9.252373178618527039e-01,7.428543498277576651e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.560000000000000053e+00,3.994807117930412876e-01,6.921772763691107500e-01,2.926965645760694623e-01,9.223070590501146748e-01,7.425725121870486722e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.560999999999999943e+00,3.975035748410037373e-01,6.922681601084584857e-01,2.947645852674547484e-01,9.193451464330945067e-01,7.423603442614122860e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.562000000000000055e+00,3.955394301881541286e-01,6.923878983508974239e-01,2.968484681627432953e-01,9.163548614077013932e-01,7.420807413368805117e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.562999999999999945e+00,3.935905575851452176e-01,6.925742115308114455e-01,2.989836539456662279e-01,9.133411849749014655e-01,7.416455105542927306e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.564000000000000057e+00,3.916570698000611528e-01,6.928498612811453405e-01,3.011927914810841878e-01,9.103058632689778884e-01,7.410012147929665449e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
1.564999999999999947e+00,3.897400434517334644e-01,6.932307442598270031e-01,3.034907008080935387e-01,9.072521729137882351e-01,7.401102195650277604e-01,-1.774762147687149128e+00,-1.679011371119032425e+00,9.575077656811670224e-02
