lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.540000000000000036e+00,4.872985315976294807e-01,4.830161583019965676e-01,4.282373295632913024e-03,9.987102139142137736e-01,9.976950524260305153e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.540999999999999925e+00,4.875526608242004012e-01,4.835777512551630020e-01,3.974909569037399226e-03,9.987612776715230067e-01,9.978448029119006968e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.542000000000000259e+00,4.878047354134572577e-01,4.841414997813334731e-01,3.663235632123784669e-03,9.988109115595457110e-01,9.979900856762434769e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.542999999999999927e+00,4.880543139610042935e-01,4.847070464440894622e-01,3.347267516914831376e-03,9.988590559286677495e-01,9.981307532483569833e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.544000000000000039e+00,4.883015877466990728e-01,4.852746376218186608e-01,3.026950124880412041e-03,9.989057761965952631e-01,9.982668128941473151e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.544999999999999929e+00,4.885463453260653344e-01,4.858439848442332454e-01,2.702360481832088990e-03,9.989510607823045563e-01,9.983981418823875131e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.546000000000000041e+00,4.887879912404879401e-01,4.864146213396142171e-01,2.373369900873723015e-03,9.989948323116775164e-01,9.985245891153957665e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.546999999999999931e+00,4.890271427069767252e-01,4.869871637739983106e-01,2.039978932978414594e-03,9.990372349041386490e-01,9.986462456928638654e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.548000000000000043e+00,4.892628853512205889e-01,4.875605830027067711e-01,1.702302348513817787e-03,9.990781400609707319e-01,9.987628529781827913e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.548999999999999932e+00,4.894952455192885798e-01,4.881352161770226017e-01,1.360029342265978158e-03,9.991175905614555486e-01,9.988744490278486099e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.550000000000000044e+00,4.897240441373233444e-01,4.887107226588904285e-01,1.013321478432915868e-03,9.991555945097657654e-01,9.989809372460787262e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.550999999999999934e+00,4.899493483843354036e-01,4.892873033890184353e-01,6.620449953169682544e-04,9.991922016177505750e-01,9.990823263063601800e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.552000000000000046e+00,4.901704554702387417e-01,4.898641948499895538e-01,3.062606202491879870e-04,9.992273390525344690e-01,9.991784612333370896e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.552999999999999936e+00,4.903877363432923575e-01,4.904418873832184778e-01,5.415103992612024797e-05,9.992611081806007656e-01,9.992694068463446877e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.554000000000000048e+00,4.906007568356867687e-01,4.910198693057380437e-01,4.191124700512749435e-04,9.992934834944896538e-01,9.993550660586911771e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.554999999999999716e+00,4.908093276199139710e-01,4.915980978733674456e-01,7.887702534534746235e-04,9.993244805699559308e-01,9.994354237434125432e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.556000000000000050e+00,4.910135738809368044e-01,4.921766268663920751e-01,1.163052985455270694e-03,9.993541617857201187e-01,9.995104785074778730e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.556999999999999940e+00,4.912130256527402206e-01,4.927552456332889852e-01,1.542219980548764635e-03,9.993825033644937461e-01,9.995801964093553593e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.558000000000000052e+00,4.914076059345739433e-01,4.933335828807822177e-01,1.925976946208274310e-03,9.994095404864939969e-01,9.996445342515207777e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.558999999999999719e+00,4.915972476461143437e-01,4.939117888626776143e-01,2.314541216563270609e-03,9.994353095057404435e-01,9.997035134398357670e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.560000000000000053e+00,4.917818974456228398e-01,4.944896714059489606e-01,2.707773960326120832e-03,9.994598482446152010e-01,9.997571197292799416e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.560999999999999943e+00,4.919613845852019995e-01,4.950672074164462755e-01,3.105822831244275939e-03,9.994831788842568621e-01,9.998053594029457924e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.562000000000000055e+00,4.921355470434558010e-01,4.956440899234061392e-01,3.508542879950338200e-03,9.995053254192944880e-01,9.998482198987108660e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.562999999999999945e+00,4.923044781260561553e-01,4.962204543094784204e-01,3.915976183422265056e-03,9.995263437463969280e-01,9.998857268045406865e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.564000000000000057e+00,4.924679239563898303e-01,4.967960381748782184e-01,4.328114218488388065e-03,9.995462456136692264e-01,9.999178804009382082e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
1.564999999999999947e+00,4.926260220761319863e-01,4.973709114704544243e-01,4.744889394322437948e-03,9.995650901904675756e-01,9.999447046768591418e-01,-2.410191987430512661e+00,-1.914113971528507374e+00,4.960780159020052871e-01
