lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.530000000000000027e+00,3.590291866152270917e-01,4.337955138116582066e-01,7.476632719643111491e-02,8.527248954409476500e-01,9.655398874469792725e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.530999999999999917e+00,3.575630869913095089e-01,4.354858256469496536e-01,7.792273865564014468e-02,8.498767713957483538e-01,9.672486256496822810e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.532000000000000028e+00,3.561811323258966544e-01,4.371644567609512255e-01,8.098332443505457112e-02,8.471732582270447010e-01,9.689046517836491512e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.532999999999999918e+00,3.548834940357701306e-01,4.388251448216970441e-01,8.394165078592691343e-02,8.446182136148664421e-01,9.705026558180870344e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.534000000000000030e+00,3.536694193249562690e-01,4.404628046605622571e-01,8.679338533560598812e-02,8.422133992568892058e-01,9.720390294757067506e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.534999999999999920e+00,3.525393747887978768e-01,4.420793067651071495e-01,8.953993197630927270e-02,8.399627215555078852e-01,9.735169287021318008e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.536000000000000032e+00,3.514935444056835889e-01,4.436745400418846685e-01,9.218099563620107961e-02,8.378692922240337237e-01,9.749375882474824451e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.536999999999999700e+00,3.505303858793210603e-01,4.452462178474519972e-01,9.471583196813093686e-02,8.359325113363252902e-01,9.763003902277249679e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.538000000000000034e+00,3.496501168309992247e-01,4.467905352894617210e-01,9.714041845846249634e-02,8.341550586079897744e-01,9.776036612019500804e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.538999999999999924e+00,3.488520470911394278e-01,4.483054547275757140e-01,9.945340763643628623e-02,8.325375597902560099e-01,9.788474974437271214e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.540000000000000036e+00,3.481369378831954409e-01,4.497934109877474995e-01,1.016564731045520587e-01,8.310833676781474999e-01,9.800356836926954474e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.540999999999999925e+00,3.475016168546303796e-01,4.512529265216608798e-01,1.037513096670305002e-01,8.297876163414138473e-01,9.811687754544656803e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.542000000000000259e+00,3.469476404063698283e-01,4.526794904301301159e-01,1.057318500237602876e-01,8.286548585209593254e-01,9.822451835077729010e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.542999999999999927e+00,3.464729737494604556e-01,4.540708754998321606e-01,1.075979017503717050e-01,8.276821245576141406e-01,9.832653302851727117e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.544000000000000039e+00,3.460765313983601432e-01,4.554278173793098738e-01,1.093512859809497306e-01,8.268681832086918204e-01,9.842318691781535289e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.544999999999999929e+00,3.457570367021527979e-01,4.567526334577824976e-01,1.109955967556296996e-01,8.262112258238903939e-01,9.851484319106549314e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.546000000000000041e+00,3.455165513962785151e-01,4.580464474836597466e-01,1.125298960873812315e-01,8.257161444466116773e-01,9.860176369109708849e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.546999999999999931e+00,3.453488168544704418e-01,4.593084203663742593e-01,1.139596035119038175e-01,8.253705359145679932e-01,9.868407195664544718e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.548000000000000043e+00,3.452559523046195289e-01,4.605415020750568411e-01,1.152855497704373122e-01,8.251790882429106411e-01,9.876213086875496039e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.548999999999999932e+00,3.452348597407868813e-01,4.617519394434971836e-01,1.165170797027103022e-01,8.251355938240372279e-01,9.883647722658558399e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.550000000000000044e+00,3.452850698012269182e-01,4.629464575241601376e-01,1.176613877229332195e-01,8.252391243287139355e-01,9.890762715079229883e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.550999999999999934e+00,3.454049009192383113e-01,4.641317673509134933e-01,1.187268664316751821e-01,8.254861214626534327e-01,9.897604530351182817e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.552000000000000046e+00,3.455917375390307189e-01,4.653109946841526012e-01,1.197192571451218823e-01,8.258709823912124826e-01,9.904194971958097948e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.552999999999999936e+00,3.458447516152594603e-01,4.664912203645997235e-01,1.206464687493402632e-01,8.263916772055607263e-01,9.910574576155767312e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.554000000000000048e+00,3.461623427923208318e-01,4.676814768656645249e-01,1.215191340733436931e-01,8.270444802595269262e-01,9.916788697467452396e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.554999999999999716e+00,3.465423825150492076e-01,4.688903261972824921e-01,1.223479436822332844e-01,8.278244872271772747e-01,9.922873630912726339e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.556000000000000050e+00,3.469828627277792843e-01,4.701234173202518685e-01,1.231405545924725842e-01,8.287269607403368044e-01,9.928845238452058686e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.556999999999999940e+00,3.474826225121084300e-01,4.713834864236452482e-01,1.239008639115368182e-01,8.297488219715679625e-01,9.934701505075317352e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.558000000000000052e+00,3.480394276263722442e-01,4.726732463732918887e-01,1.246338187469196446e-01,8.308847257280934651e-01,9.940437795551446687e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.558999999999999719e+00,3.486514964536180927e-01,4.739971148663466027e-01,1.253456184127285100e-01,8.321301949416786137e-01,9.946053899808272591e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.560000000000000053e+00,3.493156293209400687e-01,4.753576172347858120e-01,1.260419879138457433e-01,8.334778265205744496e-01,9.951537951472038124e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.560999999999999943e+00,3.500327721580301366e-01,4.767546332190570890e-01,1.267218610610269525e-01,8.349285812847425658e-01,9.956865464338566785e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.562000000000000055e+00,3.507985033026139177e-01,4.781849780021276697e-01,1.273864746995137520e-01,8.364725059069725299e-01,9.962000719916254132e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.562999999999999945e+00,3.516117400203824794e-01,4.796449598119245095e-01,1.280332197915420300e-01,8.381063854207010388e-01,9.966908629795419028e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
1.564000000000000057e+00,3.524703294253665464e-01,4.811322376135286905e-01,1.286619081881621440e-01,8.398248236266846467e-01,9.971561099538465145e-01,-1.371567125482574756e+00,-1.214660085092696518e+00,1.569070403898782384e-01
