lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.554000000000000048e+00,5.681436453666762754e-01,4.893882170769571771e-01,7.875542828971909826e-02,9.635289699104363503e-01,9.990995261147830320e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.554999999999999716e+00,5.663908475492155370e-01,4.863432432808820205e-01,8.004760426833351650e-02,9.653489743830734326e-01,9.985090562531243608e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.556000000000000050e+00,5.646299628495796696e-01,4.840302241677817974e-01,8.059973868179787226e-02,9.671328910919961830e-01,9.979618093085302899e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.556999999999999940e+00,5.628623399600148902e-01,4.824870078996300604e-01,8.037533206038482980e-02,9.688785371929450330e-01,9.975493673456364840e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.558000000000000052e+00,5.610873372170350759e-01,4.817110377266757282e-01,7.937629949035934773e-02,9.705857540398821204e-01,9.973276862793356567e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.558999999999999719e+00,5.593057189027678122e-01,4.816731813232149606e-01,7.763253757955285161e-02,9.722530168805977313e-01,9.973166268202080520e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.560000000000000053e+00,5.575174682252104219e-01,4.823197720739021976e-01,7.519769615130822427e-02,9.738795792752615865e-01,9.975023992285413366e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.560999999999999943e+00,5.557235798159902984e-01,4.835817586793617062e-01,7.214182113662859219e-02,9.754638121895751190e-01,9.978458534907812538e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.562000000000000055e+00,5.539241429032585318e-01,4.853820514936522112e-01,6.854209140960632052e-02,9.770049556698255921e-01,9.982919845568732908e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.562999999999999945e+00,5.521194356549449234e-01,4.876409672855553934e-01,6.447846836938952997e-02,9.785021059921891196e-01,9.987787806268877411e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.564000000000000057e+00,5.503102874230064723e-01,4.902822224357011316e-01,6.002806498730534068e-02,9.799539560093498691e-01,9.992448036621576213e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
1.564999999999999947e+00,5.484973039236300529e-01,4.932339830915938306e-01,5.526332083203622236e-02,9.813594614256500037e-01,9.996338351721776316e-01,-2.052739155075364863e+00,-1.852849845541617579e+00,1.998893095337472836e-01
