lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.530000000000000027e+00,4.800843907758192697e-01,4.374782760796049330e-01,4.260611469621433667e-02,9.968319742289752927e-01,9.692097051620977011e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.530999999999999917e+00,4.806146880069643301e-01,4.450122256119639630e-01,3.560246239500036713e-02,9.969981896365824880e-01,9.760998209580022955e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.532000000000000028e+00,4.811278900823479088e-01,4.537626590476792066e-01,2.736523103466870221e-02,9.971548010827737674e-01,9.830418848675156474e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.532999999999999918e+00,4.816237786830381840e-01,4.633910976387178859e-01,1.823268104432029801e-02,9.973021600067751846e-01,9.893354770184852320e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.534000000000000030e+00,4.821027640011861792e-01,4.734236085625608270e-01,8.679155438625352215e-03,9.974407905211888359e-01,9.943654820885811096e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.534999999999999920e+00,4.825634353585910308e-01,4.833170952036544010e-01,7.536598450633702484e-04,9.975706840845132151e-01,9.977759215164260231e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.536000000000000032e+00,4.830064434005492680e-01,4.925887206878780122e-01,9.582277287328744286e-03,9.976924178160578860e-01,9.995606800338799891e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.536999999999999700e+00,4.834314640097385762e-01,5.008780912155893494e-01,1.744662720585077320e-02,9.978062777718971210e-01,9.999938316655611059e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.538000000000000034e+00,4.838383084020163594e-01,5.080030087178823983e-01,2.416470031586603895e-02,9.979125787375668910e-01,9.994877460473610142e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.538999999999999924e+00,4.842267112940061846e-01,5.139164400618693174e-01,2.968972876786313275e-02,9.980116057304049271e-01,9.984518608637660275e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.540000000000000036e+00,4.845966031121503592e-01,5.186928553577138112e-01,3.409625224556345202e-02,9.981036826307221332e-01,9.972085188976389514e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.540999999999999925e+00,4.849480531915232873e-01,5.224616099009158354e-01,3.751355670939254816e-02,9.981891522488518520e-01,9.959719376604682095e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.542000000000000259e+00,4.852802757691060953e-01,5.253831422459034339e-01,4.010286647679733862e-02,9.982681387200150747e-01,9.948588186507808517e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.542999999999999927e+00,4.855940375332861714e-01,5.276122238049000268e-01,4.201818627161385544e-02,9.983411230418440807e-01,9.939190660375790687e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.544000000000000039e+00,4.858882555631715006e-01,5.292959620716984892e-01,4.340770650852698864e-02,9.984081373741656718e-01,9.931574633714808087e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.544999999999999929e+00,4.861633151708575906e-01,5.305543975021573821e-01,4.439108233129979153e-02,9.984695412723566532e-01,9.925592163517191757e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.546000000000000041e+00,4.864194564285845845e-01,5.314951674824324179e-01,4.507571105384783339e-02,9.985256383633683841e-01,9.920957975565709575e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.546999999999999931e+00,4.866560317110510958e-01,5.321988481917381275e-01,4.554281648068703170e-02,9.985765219489175504e-01,9.917401276146310396e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.548000000000000043e+00,4.868731635565677340e-01,5.327377927461179885e-01,4.586462918955025447e-02,9.986224388113046357e-01,9.914624961344428167e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.548999999999999932e+00,4.870711996856144643e-01,5.331649800241829995e-01,4.609378033856853518e-02,9.986636624754419156e-01,9.912392172967314785e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.550000000000000044e+00,4.872491848739922693e-01,5.335276665287304043e-01,4.627848165473813502e-02,9.987001790256417877e-01,9.910474191599790705e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.550999999999999934e+00,4.874079173766530659e-01,5.338628833065026669e-01,4.645496592984960094e-02,9.987323196579970253e-01,9.908683260479106414e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.552000000000000046e+00,4.875467703189049207e-01,5.342018077998015313e-01,4.665503748089661062e-02,9.987601057098342006e-01,9.906854739221472306e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.552999999999999936e+00,4.876661385723400355e-01,5.345710875864154721e-01,4.690494901407543660e-02,9.987837469840313842e-01,9.904842107909519466e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.554000000000000048e+00,4.877657805347613840e-01,5.349914492901293173e-01,4.722566875536793329e-02,9.988033074578254178e-01,9.902525270953067560e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.554999999999999716e+00,4.878457677602912046e-01,5.354810259556314067e-01,4.763525819534020211e-02,9.988188950259420107e-01,9.899792350693517040e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.556000000000000050e+00,4.879061724640083586e-01,5.360496186919863071e-01,4.814344622797794848e-02,9.988305988338038732e-01,9.896571650963031930e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.556999999999999940e+00,4.879470852036839612e-01,5.367075456201312322e-01,4.876046041644727103e-02,9.988384929006474122e-01,9.892782366550673112e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.558000000000000052e+00,4.879680183986133679e-01,5.374517898406081517e-01,4.948377144199478384e-02,9.988425216159649844e-01,9.888415127108844960e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.558999999999999719e+00,4.879698284743650971e-01,5.382805341945947619e-01,5.031070572022966481e-02,9.988428696473963253e-01,9.883451218154617468e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.560000000000000053e+00,4.879520259461639364e-01,5.391802448949571946e-01,5.122821894879325821e-02,9.988394444052408616e-01,9.877942152697261058e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.560999999999999943e+00,4.879147085290186925e-01,5.401360460179343015e-01,5.222133748891560900e-02,9.988322480611191434e-01,9.871952910153504179e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.562000000000000055e+00,4.878582381567497794e-01,5.411285230124773804e-01,5.327028485572760097e-02,9.988213160123324830e-01,9.865585048933029899e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.562999999999999945e+00,4.877823954530735584e-01,5.421351161154628340e-01,5.435272066238927557e-02,9.988065536953348866e-01,9.858972065131281770e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.564000000000000057e+00,4.876874290291344782e-01,5.431378173798597775e-01,5.545038835072529926e-02,9.987879397591392650e-01,9.852230219106321574e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
1.564999999999999947e+00,4.875734847438752406e-01,5.441160420431228051e-01,5.654255729924756446e-02,9.987654163178762978e-01,9.845504717185443733e-01,-8.032089780147271263e-01,-1.222523033762983546e+00,4.193140557482564201e-01
