lambda_um,eta_TE,eta_TM,delta_eta,V_TE,V_TM,delta_phi_TE,delta_phi_TM,delta_delta_phi
1.530000000000000027e+00,4.351934788758244355e-01,5.414127788647580264e-01,1.062192999889335909e-01,9.669560418782986444e-01,9.863733338979757681e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.530999999999999917e+00,4.357628582150924745e-01,5.420758178948177353e-01,1.063129596797252607e-01,9.675247418916610442e-01,9.859365943640142627e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.532000000000000028e+00,4.363152237560011248e-01,5.427294362099487346e-01,1.064142124539476097e-01,9.680719628375241692e-01,9.854994628460834738e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.532999999999999918e+00,4.368511007817527103e-01,5.433746425340424402e-01,1.065235417522897299e-01,9.685986198394577196e-01,9.850615415302510502e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.534000000000000030e+00,4.373703742420068652e-01,5.440183701985358278e-01,1.066479959565289626e-01,9.691049789942782766e-01,9.846182802023600855e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.534999999999999920e+00,4.378731547767774068e-01,5.446610531634056285e-01,1.067878983866282216e-01,9.695915167727726658e-01,9.841694259073300310e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.536000000000000032e+00,4.383595637875212780e-01,5.453119287372796276e-01,1.069523649497583495e-01,9.700587059699414816e-01,9.837084304182645011e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.536999999999999700e+00,4.388291397047541786e-01,5.459672066930230105e-01,1.071380669882688319e-01,9.705064513943065796e-01,9.832378003157894453e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.538000000000000034e+00,4.392823132985097523e-01,5.466184889904238675e-01,1.073361756919141152e-01,9.709355012544205188e-01,9.827635704666983774e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.538999999999999924e+00,4.397196451858500499e-01,5.472653495928017087e-01,1.075457044069516588e-01,9.713467029568132460e-01,9.822861854105335855e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
1.540000000000000036e+00,4.401404323156110077e-01,5.479047064724035243e-01,1.077642741567925166e-01,9.717397028057064290e-01,9.818081042633945987e-01,-4.595317525249693058e-01,-8.677751358900845924e-01,4.082433833651152866e-01
